employee_code,employee_name,email,role,department,manager,avg_login_time,avg_logout_time,login_frequency,weekend_logins,night_logins,failed_logins,usb_usage,files_accessed,large_file_transfers,external_emails,total_emails,web_browsing,job_search,after_hours_activity,unique_devices,avg_session_duration,O,C,E,A,N
PKB0281,Preston Kennan Burns,Preston.Kennan.Burns@dtaa.com,ElectricalEngineer,3 - Engineering,Rose Hanae Yates,9.258558558558558,18.231081081081076,1.2333333333333334,0,0,2,0.0,0,0,22,104,95,0,0,1,8.972522522522523,39,12,44,26,25
MIC0726,Martin Ivan Cooper,Martin.Ivan.Cooper@dtaa.com,Salesman,2 - Sales,Lysandra Chastity Brennan,7.975877192982457,17.042792792792795,1.2666666666666666,0,0,0,0.0,0,0,91,185,163,0,0,1,9.067567567567565,32,41,43,17,23
SDO0170,Samson Denton Oconnor,Samson.Denton.Oconnor@dtaa.com,Salesman,2 - Sales,Meredith Ainsley Wolf,9.644776119402984,15.812612612612611,2.2333333333333334,0,0,2,0.0,0,0,83,165,172,0,0,1,6.137121212121213,35,47,22,45,26
VAA0087,Vincent Avram Aguirre,Vincent.Avram.Aguirre@dtaa.com,ElectricalEngineer,3 - Engineering,Dylan Tiger Terry,9.79088888888889,15.702592592592595,2.5,0,0,0,0.0,0,0,38,107,105,0,0,3,5.451351351351351,36,44,42,18,23
ELB0847,Emmanuel Lawrence Briggs,Emmanuel.Lawrence.Briggs@dtaa.com,ProductionLineWorker,3 - Assembly,Amy Lucy Chen,9.337301587301587,19.320731707317073,1.4,0,0,0,0.0,0,0,3,12,10,0,0,2,9.792276422764228,12,17,16,19,28
SBK0161,Sharon Britanni Kerr,Sharon.Britanni.Kerr@dtaa.com,Director,3 - FieldService,Hyatt Trevor Hayes,11.501731601731601,18.288297872340426,2.566666666666667,0,0,2,0.0,0,0,80,185,190,0,0,3,6.544736842105263,14,27,23,41,39
ASL0378,Axel Seth Lewis,Axel.Seth.Lewis@dtaa.com,Scientist,1 - Research,Kim Dara Sullivan,10.246859903381642,16.025225225225224,2.3,0,0,1,0.0,0,0,47,106,103,0,0,1,5.744852941176471,15,15,41,21,27
TLM0797,Tobias Lucas Morin,Tobias.Lucas.Morin@dtaa.com,Mathematician,1 - Research,Sasha Britanney Quinn,8.200877192982455,17.3018018018018,1.2666666666666666,0,0,3,0.0,0,0,45,106,97,0,0,1,9.103603603603604,43,42,34,23,36
SOF0808,Steel Orson Fields,Steel.Orson.Fields@dtaa.com,ComputerProgrammer,2 - SoftwareManagement,Sara Gail George,8.453070175438597,20.51981981981982,1.2666666666666666,0,0,0,0.0,0,0,65,111,95,3,53,1,12.068918918918921,45,40,38,22,27
SGM0021,Sybill Grace Mckay,Sybill.Grace.Mckay@dtaa.com,AdministrativeAssistant,2 - EmployeeRelations,Blaze Trevor Stone,9.61280193236715,15.533333333333337,2.3,0,0,0,239.0,557,29,66,113,130,4,0,1,5.894362745098039,41,12,26,41,33
FBA0348,Francis Brian Armstrong,Francis.Brian.Armstrong@dtaa.com,Manager,6 - Security,Fatima Ulla Mcclure,8.199561403508772,16.277927927927927,1.2666666666666666,0,0,0,0.0,0,0,72,173,145,0,0,1,8.079729729729728,41,44,40,36,27
ARL0034,August Ronan Lucas,August.Ronan.Lucas@dtaa.com,SecurityGuard,6 - Security,Clinton Coby Wolfe,7.7070175438596475,15.801801801801806,1.2666666666666666,0,0,0,0.0,0,0,76,170,178,0,0,1,8.096396396396395,41,39,27,21,26
YJF0532,Yoshio Joseph Farmer,Yoshio.Joseph.Farmer@dtaa.com,Technician,3 - FieldService,Burke Randall Burnett,11.011711711711712,16.02127659574468,2.466666666666667,0,0,1,0.0,0,0,13,39,29,0,0,3,4.609132420091324,40,35,23,47,26
RJM0381,Rogan Judah Mcintyre,Rogan.Judah.Mcintyre@dtaa.com,Scientist,1 - Research,Kim Dara Sullivan,8.129583333333333,15.826923076923077,1.3333333333333333,0,0,1,0.0,0,0,45,105,98,0,0,3,7.462820512820515,41,47,44,41,25
JMW0638,Jonah Merritt Wilder,Jonah.Merritt.Wilder@dtaa.com,Technician,3 - FieldService,Hedwig Regina Livingston,9.245945945945946,21.217117117117116,1.2333333333333334,0,0,2,0.0,0,0,19,35,29,0,45,1,11.971171171171175,43,21,30,18,30
EMS0317,Eden Merrill Stokes,Eden.Merrill.Stokes@dtaa.com,Salesman,2 - Sales,Meredith Ainsley Wolf,7.728508771929825,15.747297297297298,1.2666666666666666,0,0,0,0.0,0,0,105,173,175,3,0,1,8.022072072072074,15,21,44,10,31
MNS0224,Medge Nichole Sims,Medge.Nichole.Sims@dtaa.com,ITAdmin,6 - Security,Frances Alisa Wiggins,11.085664335664335,13.334389671361503,4.766666666666667,0,67,0,0.0,0,0,70,142,137,0,134,102,0.5693473193473193,46,21,22,45,30
WVB0539,Winter Veda Burks,Winter.Veda.Burks@dtaa.com,Manager,2 - Sales,Donovan Carlos Chapman,8.005701754385964,17.000450450450447,1.2666666666666666,0,0,0,0.0,0,0,103,180,143,0,0,1,8.999549549549549,43,16,18,42,31
SSG0250,Steel Solomon Garrison,Steel.Solomon.Garrison@dtaa.com,MechanicalEngineer,3 - Engineering,Harper Price Harris,10.17417840375587,17.062162162162164,2.3666666666666667,0,0,1,0.0,0,0,39,104,107,0,0,1,6.859047619047619,35,40,20,36,25
MLM0950,Madison Lydia Morrison,Madison.Lydia.Morrison@dtaa.com,ProductionLineWorker,3 - Assembly,Sandra Beverly Diaz,9.473180076628351,15.575,2.9,15,1,0,201.0,599,29,8,16,21,0,5,2,5.699612403100775,24,20,29,23,36
HPH0075,Harper Price Harris,Harper.Price.Harris@dtaa.com,ChiefEngineer,3 - Engineering,Declan Lester Moss,10.173293172690762,17.044318181818184,2.7666666666666666,12,0,2,706.0,1829,97,136,295,371,0,0,1,6.844918699186992,40,42,48,25,28
VMJ0546,Veda Martina Jacobson,Veda.Martina.Jacobson@dtaa.com,Physicist,1 - Research,Honorato Ivan Wall,9.975603864734298,18.051801801801805,2.3,0,0,0,170.0,695,37,60,114,101,0,0,1,8.048284313725489,20,37,29,39,26
NLO0131,Nevada Leilani Ortega,Nevada.Leilani.Ortega@dtaa.com,ProductionLineWorker,3 - Assembly,Shannon Chantale Price,8.959649122807019,18.033783783783786,1.2666666666666666,0,0,1,0.0,0,0,4,11,10,0,0,1,9.077027027027025,19,13,46,40,29
PES0085,Patricia Emily Salazar,Patricia.Emily.Salazar@dtaa.com,AdministrativeAssistant,3 - Engineering,Dylan Tiger Terry,9.772636815920396,16.77702702702703,2.2333333333333334,0,0,2,0.0,0,0,53,122,123,0,0,1,6.956313131313132,35,24,18,30,22
OHC0973,Otto Hedley Chase,Otto.Hedley.Chase@dtaa.com,ProductionLineWorker,3 - Assembly,Sandra Beverly Diaz,7.232894736842105,16.2545045045045,1.2666666666666666,0,0,0,0.0,0,0,6,12,13,0,0,1,9.022522522522522,42,24,42,17,35
NMF0780,Noble Merrill Fuller,Noble.Merrill.Fuller@dtaa.com,Technician,3 - FieldService,Blaine Helen Cervantes,8.441666666666666,16.556756756756762,1.2666666666666666,0,0,0,0.0,0,0,15,34,29,0,0,1,8.116666666666667,44,38,36,20,34
LEM0605,Leo Elmo Monroe,Leo.Elmo.Monroe@dtaa.com,Salesman,2 - Sales,Winter Veda Burks,7.934210526315789,17.055405405405406,1.2666666666666666,0,0,0,0.0,0,0,100,187,177,0,0,1,9.122972972972972,46,50,40,39,26
BEC0505,Bruce Eden Clemons,Bruce.Eden.Clemons@dtaa.com,Salesman,2 - Sales,Bert Jason Henderson,8.238157894736842,17.26306306306306,1.2666666666666666,0,0,0,0.0,0,0,89,191,153,0,0,1,9.025225225225226,35,21,30,19,32
OLF0504,Oliver Logan Fowler,Oliver.Logan.Fowler@dtaa.com,Salesman,2 - Sales,Bert Jason Henderson,8.20701754385965,17.29774774774775,1.2666666666666666,0,0,1,0.0,0,0,89,171,162,0,0,1,9.092342342342342,41,43,20,41,31
KVS0425,Kirestin Vanna Sykes,Kirestin.Vanna.Sykes@dtaa.com,SystemsEngineer,3 - Engineering,Hadassah Riley Baker,7.995175438596491,17.986486486486488,1.2666666666666666,0,0,1,0.0,0,0,26,104,110,0,0,1,9.992342342342344,20,19,21,30,35
AJR0319,Arthur Jacob Raymond,Arthur.Jacob.Raymond@dtaa.com,Salesman,2 - Sales,Meredith Ainsley Wolf,9.836174242424242,15.731292517006803,2.933333333333333,20,0,0,0.0,0,0,94,242,503,0,0,1,5.858429118773947,40,13,37,16,24
DLS0383,Diana Lillian Solis,Diana.Lillian.Solis@dtaa.com,Scientist,1 - Research,Kim Dara Sullivan,9.905128205128205,16.008108108108107,2.1666666666666665,0,0,0,0.0,0,0,38,107,95,0,0,1,6.058072916666666,10,21,12,25,24
BCR0581,Bruno Carter Robles,Bruno.Carter.Robles@dtaa.com,ProductionLineWorker,3 - Assembly,Whilemina Pandora England,11.324145299145298,17.744444444444444,2.6,0,0,0,0.0,0,0,4,12,10,0,0,3,6.062121212121213,20,11,34,36,30
LDB0090,Lani Dai Beard,Lani.Dai.Beard@dtaa.com,AdministrativeAssistant,3 - Engineering,Ainsley MacKensie Doyle,7.52236842105263,15.495495495495494,1.2666666666666666,0,0,0,0.0,0,0,65,131,131,0,0,1,7.976576576576576,40,14,39,41,34
GAF0570,Gwendolyn Amaya Ferrell,Gwendolyn.Amaya.Ferrell@dtaa.com,SoftwareEngineer,2 - SoftwareManagement,Stephanie Briar Harrington,11.049999999999999,17.95,2.2333333333333334,0,0,0,0.0,0,0,51,109,100,0,0,2,6.832323232323232,31,15,38,46,35
NNS0059,Noah Nathan Shaffer,Noah.Nathan.Shaffer@dtaa.com,Scientist,1 - Research,Jackson Linus Wilkerson,8.008771929824562,19.01081081081081,1.2666666666666666,0,0,0,0.0,0,0,56,108,107,1,0,1,11.004954954954957,42,23,48,23,25
JRL0574,Joy Rosalyn Leblanc,Joy.Rosalyn.Leblanc@dtaa.com,ProductionLineWorker,3 - Assembly,Whilemina Pandora England,8.513596491228071,18.537837837837838,1.2666666666666666,0,0,2,0.0,0,0,2,10,10,0,0,1,10.027027027027026,19,26,35,47,40
NSS0876,Natalie Sheila Santiago,Natalie.Sheila.Santiago@dtaa.com,Salesman,2 - Sales,Hashim Damon Dudley,7.75701754385965,17.76261261261261,1.2666666666666666,0,0,2,0.0,0,0,78,175,177,0,0,1,10.006306306306307,26,20,25,42,31
SOB0586,Slade Orson Burch,Slade.Orson.Burch@dtaa.com,ProductionLineWorker,3 - Assembly,Whilemina Pandora England,8.472807017543863,18.544144144144145,1.2666666666666666,0,0,0,0.0,0,0,5,11,10,0,0,1,10.072972972972973,45,35,23,24,30
DDA0476,Dane Davis Atkins,Dane.Davis.Atkins@dtaa.com,Salesman,2 - Sales,Bert Jason Henderson,8.250438596491227,17.256756756756754,1.2666666666666666,0,0,1,0.0,0,0,63,179,162,0,0,1,9.00990990990991,36,25,39,13,39
DEB0782,Dakota Edward Brady,Dakota.Edward.Brady@dtaa.com,Technician,3 - FieldService,Blaine Helen Cervantes,8.460964912280701,16.558108108108108,1.2666666666666666,0,0,0,0.0,0,0,17,36,29,0,0,1,8.09864864864865,42,47,32,21,36
OLW0689,Owen Len Wheeler,Owen.Len.Wheeler@dtaa.com,SoftwareEngineer,2 - SoftwareManagement,Aurora Tatiana Payne,10.951302083333333,19.007657657657653,2.1333333333333333,0,0,0,157.0,272,16,26,113,95,0,0,1,8.018783068783069,22,25,40,35,27
MMG0943,MacKensie Mara Grant,MacKensie.Mara.Grant@dtaa.com,SoftwareEngineer,2 - SoftwareManagement,Caleb Mason Ball,7.858843537414964,14.891666666666667,1.6333333333333333,0,0,0,0.0,0,0,45,109,112,0,0,3,5.619791666666667,23,27,28,34,26
RNL0695,Reece Nicolas Lopez,Reece.Nicolas.Lopez@dtaa.com,ComputerScientist,2 - SoftwareManagement,Aurora Tatiana Payne,11.17584541062802,19.058108108108108,2.3,0,0,0,0.0,0,0,50,109,95,0,0,1,7.852205882352939,47,41,44,19,36
LNR0656,Lacey Nomlanga Rasmussen,Lacey.Nomlanga.Rasmussen@dtaa.com,Technician,3 - FieldService,Hedwig Regina Livingston,9.212162162162162,21.268918918918917,1.2333333333333334,0,0,1,0.0,0,0,20,36,29,0,43,1,12.056756756756755,25,39,12,30,23
AMJ0297,Albert Mohammad Joseph,Albert.Mohammad.Joseph@dtaa.com,ProductionLineWorker,3 - Assembly,Shannon Chantale Price,8.953947368421053,18.03288288288288,1.2666666666666666,0,0,0,0.0,0,0,6,12,10,0,0,1,9.081081081081079,16,43,50,18,28
HRL0540,Hedwig Regina Livingston,Hedwig.Regina.Livingston@dtaa.com,FieldServiceEngineer,3 - FieldService,Sharon Britanni Kerr,11.661519607843136,21.236752136752138,2.2666666666666666,0,1,1,680.0,339,16,46,104,100,0,156,2,9.52598039215686,43,38,17,40,18
DLF0377,Dean Lester Figueroa,Dean.Lester.Figueroa@dtaa.com,Mathematician,1 - Research,Kim Dara Sullivan,7.9723684210526296,16.025225225225228,1.2666666666666666,0,0,0,0.0,0,0,35,105,98,1,0,1,8.055855855855857,39,35,19,27,34
TPH0474,Tad Patrick Hardin,Tad.Patrick.Hardin@dtaa.com,ProductionLineWorker,3 - Assembly,Armando Albert Walter,7.957456140350878,18.0481981981982,1.2666666666666666,0,0,0,0.0,0,0,5,12,10,0,0,1,10.09324324324324,44,39,14,21,35
KCF0045,Kendall Ciaran Frank,Kendall.Ciaran.Frank@dtaa.com,ITAdmin,6 - Security,Frances Alisa Wiggins,11.050729166666667,13.083333333333334,5.333333333333333,0,77,2,0.0,0,0,27,130,131,0,152,114,0.5061458333333333,40,39,16,27,31
BIS0247,Bryar Ivana Sweet,Bryar.Ivana.Sweet@dtaa.com,MechanicalEngineer,3 - Engineering,Harper Price Harris,9.982432432432432,15.424621212121213,2.466666666666667,1,5,1,33.0,84,4,60,115,94,0,11,1,5.559589041095891,36,19,18,39,37
MSS0001,Mona Susan Shannon,Mona.Susan.Shannon@dtaa.com,President,,,9.968434343434343,15.067567567567568,2.2,0,0,0,0.0,0,0,265,442,447,1,0,1,5.06153846153846,21,44,24,45,19
EFS0882,Edward Finn Stokes,Edward.Finn.Stokes@dtaa.com,Technician,3 - FieldService,Blythe Veda Cooke,9.221929824561405,18.28918918918919,1.2666666666666666,0,0,0,0.0,0,0,19,36,29,0,0,1,9.068918918918918,40,40,47,25,27
NWK0215,Noelani Wynter Kennedy,Noelani.Wynter.Kennedy@dtaa.com,SecurityGuard,6 - Security,Clinton Coby Wolfe,10.100191570881226,15.001257861635217,2.9,19,6,0,0.0,0,0,87,186,443,0,12,1,5.363026819923372,21,19,45,18,24
CSH0626,Colin Stuart Holloway,Colin.Stuart.Holloway@dtaa.com,Salesman,2 - Sales,Winter Veda Burks,9.309126984126983,14.51823899371069,2.8,11,10,0,0.0,0,0,89,190,169,0,16,2,4.774801587301588,33,17,41,18,23
BHW0458,Beau Hall Watts,Beau.Hall.Watts@dtaa.com,ProductionLineWorker,3 - Assembly,Armando Albert Walter,7.985964912280701,18.02882882882883,1.2666666666666666,0,0,0,0.0,0,0,5,11,10,0,0,1,10.045495495495496,36,32,28,30,29
SSH0799,Sonya Samantha Hahn,Sonya.Samantha.Hahn@dtaa.com,Scientist,1 - Research,Sasha Britanney Quinn,10.735140562248995,15.81172839506173,2.7666666666666666,0,0,0,0.0,0,0,41,101,95,0,0,3,4.272357723577236,23,18,31,31,40
CAS0507,Carla Amelia Shannon,Carla.Amelia.Shannon@dtaa.com,Technician,3 - FieldService,Burke Randall Burnett,11.510416666666666,16.244,2.6666666666666665,0,0,0,85.0,1303,89,22,36,29,0,0,3,4.309493670886075,14,46,33,11,25
DID0650,Denise Ifeoma Doyle,Denise.Ifeoma.Doyle@dtaa.com,Technician,3 - FieldService,Hedwig Regina Livingston,9.22162162162162,21.241891891891893,1.2333333333333334,0,0,0,0.0,0,0,20,36,29,0,48,1,12.02027027027027,45,21,17,42,21
KAT0270,Kirby Amity Tyson,Kirby.Amity.Tyson@dtaa.com,ElectricalEngineer,3 - Engineering,Gage Kaden Odonnell,7.239035087719299,17.2490990990991,1.2666666666666666,0,0,0,0.0,0,0,76,111,105,0,0,1,10.013063063063063,21,24,39,23,27
TEM0977,Tara Echo Myers,Tara.Echo.Myers@dtaa.com,HumanResourceSpecialist,1 - Personnel,Bethany Xerxes Johnson,7.97763157894737,18.03873873873874,1.2666666666666666,0,0,2,0.0,0,0,43,125,120,0,0,1,10.063513513513513,22,19,40,45,29
SHR0334,Salvador Herman Raymond,Salvador.Herman.Raymond@dtaa.com,Technician,3 - FieldService,Garrett Nicholas Solomon,7.225438596491229,18.312162162162156,1.2666666666666666,0,0,0,0.0,0,0,20,35,33,0,0,1,11.088288288288288,36,41,45,19,31
JDC0030,Jenna Darrel Charles,Jenna.Darrel.Charles@dtaa.com,AdministrativeAssistant,6 - Security,Fatima Ulla Mcclure,10.724742268041236,19.07865497076023,3.2333333333333334,23,0,1,47.0,183,10,88,157,342,0,0,2,8.132465277777778,31,18,19,21,26
CKP0721,Colt Kendall Perez,Colt.Kendall.Perez@dtaa.com,ProductionLineWorker,3 - Assembly,Alan Benjamin Holder,7.724561403508771,16.804954954954958,1.2666666666666666,0,0,2,0.0,0,0,7,13,11,0,0,1,9.082432432432432,40,39,39,13,32
HIA0414,Herman Ian Abbott,Herman.Ian.Abbott@dtaa.com,SystemsEngineer,3 - Engineering,Hadassah Riley Baker,7.939912280701755,18.057657657657657,1.2666666666666666,0,0,1,0.0,0,0,37,101,100,0,0,1,10.119369369369368,38,39,39,18,31
HSP0290,Hakeem Stephen Peck,Hakeem.Stephen.Peck@dtaa.com,ProductionLineWorker,3 - Assembly,Shannon Chantale Price,8.984649122807017,18.00045045045045,1.2666666666666666,0,0,1,0.0,0,0,6,13,10,0,0,1,9.016666666666667,38,15,28,20,27
HRW0550,Howard Raphael Weiss,Howard.Raphael.Weiss@dtaa.com,Scientist,1 - Research,Honorato Ivan Wall,7.948684210526315,18.028378378378385,1.2666666666666666,0,0,0,0.0,0,0,64,111,96,0,0,1,10.083333333333332,38,34,24,22,28
KBB0189,Kaye Brianna Blair,Kaye.Brianna.Blair@dtaa.com,AdministrativeAssistant,,Kirby Bo Pollard,7.005263157894737,16.01306306306306,1.2666666666666666,0,0,0,0.0,0,0,31,131,134,0,0,1,9.00990990990991,49,23,16,33,30
CBB0365,Cain Byron Baldwin,Cain.Byron.Baldwin@dtaa.com,ITAdmin,6 - Security,Francis Brian Armstrong,12.103873873873875,14.03927083333333,6.166666666666667,0,71,1,0.0,0,0,43,124,116,0,143,111,0.641081081081081,37,17,20,41,33
DLH0029,Diana Leigh Hays,Diana.Leigh.Hays@dtaa.com,NursePractitioner,5 - Medical,Alec Mannix Mcneil,7.737280701754385,18.786486486486485,1.2666666666666666,0,0,0,0.0,0,0,41,109,95,1,0,1,11.052702702702703,36,26,38,18,31
QPM0727,Quincy Preston Moses,Quincy.Preston.Moses@dtaa.com,Salesman,2 - Sales,Lysandra Chastity Brennan,7.968421052631581,17.041441441441442,1.2666666666666666,0,0,0,0.0,0,0,68,186,171,0,0,1,9.073873873873872,43,40,18,34,34
KVT0028,Kessie Vielka Trevino,Kessie.Vielka.Trevino@dtaa.com,Nurse,5 - Medical,Alec Mannix Mcneil,7.741666666666665,18.77117117117117,1.2666666666666666,0,0,0,0.0,0,0,47,108,106,0,0,1,11.030180180180178,44,20,35,19,37
LFS0071,Lamar Francis Scott,Lamar.Francis.Scott@dtaa.com,SoftwareEngineer,2 - SoftwareManagement,Vance Ira Alston,7.973684210526318,18.02342342342342,1.2666666666666666,0,0,0,0.0,0,0,59,107,98,0,0,1,10.053153153153152,48,31,14,17,25
WNB0908,Wing Noah Bonner,Wing.Noah.Bonner@dtaa.com,Technician,3 - FieldService,Blythe Veda Cooke,11.195833333333335,18.28423423423423,2.2666666666666666,0,0,0,0.0,0,0,25,32,29,0,0,1,7.054975124378109,38,38,38,22,23
PAD0773,Patience Audrey Douglas,Patience.Audrey.Douglas@dtaa.com,Technician,3 - FieldService,Blaine Helen Cervantes,10.759493670886076,15.701811594202898,2.6333333333333333,0,0,0,29.0,498,21,16,39,30,0,0,3,4.598931623931624,36,21,14,16,38
BJH0354,Bert Jason Henderson,Bert.Jason.Henderson@dtaa.com,Manager,2 - Sales,Donovan Carlos Chapman,8.232894736842107,17.244144144144144,1.2666666666666666,0,0,0,0.0,0,0,76,181,143,0,0,1,9.012612612612612,22,21,31,20,36
ONW0083,Oscar Nolan Wooten,Oscar.Nolan.Wooten@dtaa.com,MechanicalEngineer,3 - Engineering,Harper Price Harris,7.982017543859651,17.04099099099099,1.2666666666666666,0,0,0,0.0,0,0,29,93,103,0,0,1,9.06306306306306,46,30,25,30,26
SSJ0784,Sarah Susan Jarvis,Sarah.Susan.Jarvis@dtaa.com,Technician,3 - FieldService,Blaine Helen Cervantes,11.087628865979381,15.506034482758624,3.2333333333333334,21,7,0,0.0,0,0,13,48,87,0,14,1,4.674305555555556,19,39,12,45,34
KJP0371,Kyla Jocelyn Porter,Kyla.Jocelyn.Porter@dtaa.com,ITAdmin,6 - Security,Francis Brian Armstrong,11.735802469135802,13.727225672877848,5.4,0,77,0,0.0,0,0,47,122,114,0,152,117,0.5116255144032922,36,21,25,15,30
IMB0481,Isabelle Maggie Benjamin,Isabelle.Maggie.Benjamin@dtaa.com,Salesman,2 - Sales,Bert Jason Henderson,8.191666666666668,17.31981981981982,1.2666666666666666,0,0,1,0.0,0,0,120,179,165,2,0,1,9.13018018018018,19,41,38,43,38
BTR0403,Beck Troy Richards,Beck.Troy.Richards@dtaa.com,ComputerScientist,2 - SoftwareManagement,Jocelyn Bree Mccray,10.629954954954956,18.551111111111112,2.466666666666667,0,0,0,88.0,97,7,56,107,107,0,0,4,7.721232876712328,47,47,21,17,28
DLM0051,Declan Lester Moss,Declan.Lester.Moss@dtaa.com,Director,3 - Engineering,Kai Wynne Craft,9.10140562248996,15.66700680272109,2.7666666666666666,11,0,1,846.0,2193,116,131,290,384,41,0,2,6.366463414634147,37,37,17,20,35
AHM0410,Addison Hiram Morrow,Addison.Hiram.Morrow@dtaa.com,SystemsEngineer,3 - Engineering,Hadassah Riley Baker,10.496413502109704,16.74019607843137,2.6333333333333333,0,0,2,91.0,440,29,42,108,95,0,0,3,5.671153846153847,34,43,15,18,26
CHM0821,Carter Harrison Maldonado,Carter.Harrison.Maldonado@dtaa.com,ProductionLineWorker,3 - Assembly,Amy Lucy Chen,11.735119047619047,18.727672955974842,2.8,0,1,1,92.0,299,21,8,12,10,0,2,3,6.613855421686748,48,11,39,19,23
JBM0350,Jocelyn Bree Mccray,Jocelyn.Bree.Mccray@dtaa.com,Manager,2 - SoftwareManagement,Todd Vance Spears,8.692857142857143,16.574305555555554,1.6333333333333333,0,9,1,0.0,0,0,58,160,153,0,18,2,7.111904761904762,37,21,12,45,25
PLH0862,Prescott Laith Harding,Prescott.Laith.Harding@dtaa.com,Salesman,2 - Sales,Hashim Damon Dudley,7.717105263157895,17.795495495495494,1.2666666666666666,0,0,0,0.0,0,0,98,180,175,0,0,1,10.080180180180179,32,37,25,16,32
RCP0785,Reed Chaim Perkins,Reed.Chaim.Perkins@dtaa.com,Technician,3 - FieldService,Blaine Helen Cervantes,8.43421052631579,16.54774774774775,1.2666666666666666,0,0,0,0.0,0,0,17,37,29,0,0,1,8.115765765765767,42,38,43,30,32
NSC0597,Neve Sarah Crane,Neve.Sarah.Crane@dtaa.com,ProductionLineWorker,3 - Assembly,Whilemina Pandora England,8.637179487179486,18.378508771929823,1.3,0,0,0,0.0,0,0,3,12,10,0,0,2,9.614035087719298,19,13,11,44,31
AVM0947,Ayanna Vivian Murray,Ayanna.Vivian.Murray@dtaa.com,ProductionLineWorker,3 - Assembly,Sandra Beverly Diaz,7.4638888888888895,15.642276422764228,1.4,0,0,1,691.0,1573,70,2,12,10,0,0,5,7.551626016260163,10,25,30,44,39
MSZ0310,Molly Sacha Zimmerman,Molly.Sacha.Zimmerman@dtaa.com,Salesman,2 - Sales,Meredith Ainsley Wolf,7.716666666666667,15.769819819819821,1.2666666666666666,0,0,0,0.0,0,0,86,173,176,0,0,1,8.054054054054054,24,38,18,31,29
SDB0106,Stewart Dale Berger,Stewart.Dale.Berger@dtaa.com,MechanicalEngineer,3 - Engineering,Rose Hanae Yates,11.639333333333333,18.20238095238095,2.5,0,0,0,0.0,0,0,48,108,95,0,0,3,6.468243243243243,35,46,26,27,37
HAC0282,Hakeem Arden Curry,Hakeem.Arden.Curry@dtaa.com,ElectricalEngineer,3 - Engineering,Rose Hanae Yates,9.222072072072073,18.269369369369368,1.2333333333333334,0,0,2,0.0,0,0,39,106,95,0,0,1,9.047297297297296,37,32,38,12,28
HSB0196,Hadley Sonya Bowen,Hadley.Sonya.Bowen@dtaa.com,PurchasingClerk,1 - Purchasing,August Armando Evans,8.46820987654321,18.132704402515724,1.8,14,1,0,862.0,2400,135,72,184,360,0,2,1,9.466981132075471,44,13,43,30,33
BRM0995,Brianna Rebecca Mcintyre,Brianna.Rebecca.Mcintyre@dtaa.com,IndustrialEngineer,1 - IndustrialEngineering,Grant Tyrone Doyle,11.402272727272727,21.099145299145295,2.2,0,0,0,677.0,103,7,42,107,100,0,152,2,9.632564102564103,20,11,32,26,40
SES0477,Sebastian Elliott Sexton,Sebastian.Elliott.Sexton@dtaa.com,Salesman,2 - Sales,Bert Jason Henderson,10.231617647058824,17.295495495495494,2.2666666666666666,0,0,1,0.0,0,0,57,181,190,0,0,1,7.029353233830845,38,40,13,39,29
RNF0765,Ria Neve Flores,Ria.Neve.Flores@dtaa.com,Technician,3 - FieldService,Blaine Helen Cervantes,8.460526315789474,16.541441441441442,1.2666666666666666,0,0,0,0.0,0,0,16,33,29,0,0,1,8.083333333333334,41,22,37,41,25
GNZ0953,Graiden Nehru Zimmerman,Graiden.Nehru.Zimmerman@dtaa.com,ProductionLineWorker,3 - Assembly,Sandra Beverly Diaz,9.440821256038648,16.2490990990991,2.3,0,0,0,0.0,0,0,5,12,14,0,0,1,6.78014705882353,26,18,26,36,29
HRB0351,Hadassah Riley Baker,Hadassah.Riley.Baker@dtaa.com,ChiefEngineer,3 - Engineering,Declan Lester Moss,10.106504065040651,17.770000000000003,2.7333333333333334,11,0,1,28.0,462,22,93,254,199,0,0,4,7.4751028806584365,19,12,43,42,36
ZSB0649,Zia Shelley Blankenship,Zia.Shelley.Blankenship@dtaa.com,Technician,3 - FieldService,Hedwig Regina Livingston,9.229279279279279,21.2954954954955,1.2333333333333334,0,0,0,0.0,0,0,21,36,29,0,47,1,12.066216216216215,23,25,36,14,26
ADC0391,Axel Donovan Compton,Axel.Donovan.Compton@dtaa.com,SoftwareEngineer,2 - SoftwareManagement,Jocelyn Bree Mccray,9.88923076923077,19.0490990990991,2.1666666666666665,0,0,0,0.0,0,0,34,113,102,0,0,1,9.12890625,50,43,40,33,38
PMC0328,Penelope Montana Colon,Penelope.Montana.Colon@dtaa.com,Technician,3 - FieldService,Garrett Nicholas Solomon,9.396428571428572,18.306756756756755,2.3333333333333335,0,0,0,159.0,119,9,21,39,36,1,0,1,8.868357487922706,20,43,10,36,33
ILJ0526,Idola Lana Jarvis,Idola.Lana.Jarvis@dtaa.com,Technician,3 - FieldService,Burke Randall Burnett,11.26097046413502,16.102941176470587,2.6333333333333333,2,0,1,81.0,238,11,19,39,29,0,0,6,4.436752136752138,33,50,23,46,25
ANT0430,Amaya Noelle Terrell,Amaya.Noelle.Terrell@dtaa.com,TestEngineer,3 - Engineering,Cameron Noel Elliott,10.309178743961354,16.984615384615388,2.3,0,0,3,0.0,0,0,27,107,104,0,0,2,6.620343137254903,12,19,23,48,31
